Data-ID,Result-State,Result-Detail,rangeScoreInterno,payloadParamBTS.segmentacaoPolitica,faixaRendaBruta,payloadParam.solicitante.flagFuncionario,cpf6e7Digito,payloadParam.solicitante.flagCCRot,payloadParam.solicitante.mediaSaldoTotal,result:segmentacaoSubgrupo,expected:segmentacaoSubgrupo,result:alavancagem,expected:alavancagem,result:limiteTeto,expected:limiteTeto,result:limitePiso,expected:limitePiso,result:limiteFixo,expected:limiteFixo,result:aprovadoBAUAux,expected:aprovadoBAUAux,result:aprovadoSmallLimitsAux,expected:aprovadoSmallLimitsAux
2243,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2244,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2245,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2246,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2247,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2248,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2249,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2250,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2251,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2252,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2253,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2254,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2255,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2256,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2257,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2258,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2259,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2260,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2261,,,R2,P7.1 – Jovem Cliente Principalidade,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2262,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2263,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2264,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2265,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2266,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2267,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2268,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2269,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2270,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2271,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2272,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2273,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2274,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2275,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2276,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2277,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2278,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2279,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2280,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2281,,,R2,P7.1 – Jovem Cliente Principalidade,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2282,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2283,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2284,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2285,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2286,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2287,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2288,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2289,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2290,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2291,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2292,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2293,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2294,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2295,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2296,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2297,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2298,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2299,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2300,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2301,,,R2,P7.2 – Jovem Cliente MAT,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2302,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2303,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2304,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2305,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2306,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2307,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2308,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2309,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2310,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2311,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2312,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2313,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2314,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2315,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2316,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2317,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2318,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2319,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2320,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2321,,,R2,P7.2 – Jovem Cliente MAT,a. < 4k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2322,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2323,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2324,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2325,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2326,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2327,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2328,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2329,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2330,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2331,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2332,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2333,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2334,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2335,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2336,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2337,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2338,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2339,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2340,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2341,,,R2,P7.2 – Jovem Cliente MAT,b. 4k - 10k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2342,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2343,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2344,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2345,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2346,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2347,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2348,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2349,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2350,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2351,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2352,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2353,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2354,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2355,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2356,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2357,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2358,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2359,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2360,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2361,,,R2,P7.2 – Jovem Cliente MAT,c. 10k - 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2362,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2363,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2364,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2365,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2366,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2367,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2368,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2369,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2370,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2371,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2372,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2373,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2374,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2375,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2376,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2377,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2378,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2379,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2380,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2381,,,R2,P7.2 – Jovem Cliente MAT,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2382,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2383,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2384,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2385,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2386,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2387,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2388,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2389,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2390,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2391,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2392,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2393,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2394,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2395,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2396,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2397,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2398,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2399,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2400,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2401,,,R2,P7.2 – Jovem Cliente MAT,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2402,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2403,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2404,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2405,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2406,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2407,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2408,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2409,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2410,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2411,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2412,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2413,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2414,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2415,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2416,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2417,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2418,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2419,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2420,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2421,,,R2,P7.3 – Jovem Cliente Inativos,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2422,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2423,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2424,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2425,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2426,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2427,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2428,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2429,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2430,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2431,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,0,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2432,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2433,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2434,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2435,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2436,,,R2,P7.3 – Jovem Cliente Inativos,a. < 4k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
