Data-ID,Result-State,Result-Detail,rangeScoreInterno,payloadParamBTS.segmentacaoPolitica,faixaRendaBruta,payloadParam.solicitante.flagFuncionario,cpf6e7Digito,payloadParam.solicitante.flagCCRot,payloadParam.solicitante.mediaSaldoTotal,result:segmentacaoSubgrupo,expected:segmentacaoSubgrupo,result:alavancagem,expected:alavancagem,result:limiteTeto,expected:limiteTeto,result:limitePiso,expected:limitePiso,result:limiteFixo,expected:limiteFixo,result:aprovadoBAUAux,expected:aprovadoBAUAux,result:aprovadoSmallLimitsAux,expected:aprovadoSmallLimitsAux
1997,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
1998,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
1999,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2000,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2001,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2002,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2003,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2004,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2005,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2006,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2007,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2008,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2009,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2010,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2011,,,R1,P5.2 - Varejo+ MAT,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2012,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,0,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2013,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,09,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2014,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,10,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2015,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,14,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2016,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,19,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2017,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,20,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2018,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,43,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2019,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,44,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2020,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,45,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2021,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,46,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2022,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,88,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2023,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,89,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2024,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,90,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2025,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,91,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2026,,,R1,P5.2 - Varejo+ MAT,a. < 4k,0,99,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2027,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2028,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2029,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2030,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2031,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2032,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2033,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2034,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2035,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2036,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2037,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2038,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2039,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2040,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2041,,,R1,P5.2 - Varejo+ MAT,a. < 4k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2042,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,0,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2043,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,09,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2044,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,10,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2045,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,14,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2046,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,19,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2047,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,20,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2048,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,43,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2049,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,44,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2050,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,45,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2051,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,46,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2052,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,88,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2053,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,89,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2054,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,90,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2055,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,91,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2056,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,0,99,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2057,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2058,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2059,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2060,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2061,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2062,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2063,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2064,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2065,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2066,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2067,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2068,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2069,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2070,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2071,,,R1,P5.2 - Varejo+ MAT,b. 4k - 10k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2072,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,0,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2073,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,09,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2074,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,10,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2075,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,14,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2076,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,19,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2077,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,20,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2078,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,43,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2079,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,44,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2080,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,45,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2081,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,46,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2082,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,88,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2083,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,89,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2084,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,90,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2085,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,91,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2086,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,0,99,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2087,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2088,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2089,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2090,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2091,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2092,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2093,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2094,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2095,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2096,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2097,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2098,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2099,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2100,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2101,,,R1,P5.2 - Varejo+ MAT,c. 10k - 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2102,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,0,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2103,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,09,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2104,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,10,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2105,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,14,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2106,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,19,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2107,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,20,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2108,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,43,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2109,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,44,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2110,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,45,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2111,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,46,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2112,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,88,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2113,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,89,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2114,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,90,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2115,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,91,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2116,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,0,99,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2117,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2118,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2119,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2120,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2121,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2122,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2123,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2124,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2125,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2126,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2127,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2128,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2129,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2130,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2131,,,R1,P5.2 - Varejo+ MAT,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2132,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,0,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2133,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,09,1,40000,,VP_M_01,,0.6,,6000.0,,300.0,,0,,1,,0
2134,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,10,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2135,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,14,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2136,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,19,1,40000,,VP_M_01,,0.8,,6000.0,,300.0,,0,,1,,0
2137,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,20,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2138,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,43,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2139,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,44,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2140,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,45,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2141,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,46,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2142,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,88,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2143,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,89,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2144,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,90,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2145,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,91,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2146,,,R1,P5.2 - Varejo+ MAT,z. Verificar,0,99,1,40000,,VP_M_01,,0.7,,6000.0,,300.0,,0,,1,,0
2147,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2148,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2149,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2150,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2151,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2152,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2153,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2154,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2155,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2156,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2157,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2158,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2159,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2160,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2161,,,R1,P5.2 - Varejo+ MAT,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2162,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,0,1,40000,,VP_I_01,,0.3,,3000.0,,300.0,,0,,1,,0
2163,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,09,1,40000,,VP_I_01,,0.3,,3000.0,,300.0,,0,,1,,0
2164,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,10,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2165,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,14,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2166,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,19,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2167,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,20,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2168,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,43,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2169,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,44,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2170,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,45,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2171,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,46,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2172,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,88,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2173,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,89,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2174,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,90,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2175,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,91,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2176,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,0,99,1,40000,,VP_I_01,,0.2,,3000.0,,300.0,,0,,1,,0
2177,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2178,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2179,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2180,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2181,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2182,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2183,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2184,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2185,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2186,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2187,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
2188,,,R1,P5.3 - Varejo+ Inativos,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
