Data-ID,Result-State,Result-Detail,rangeScoreInterno,payloadParamBTS.segmentacaoPolitica,faixaRendaBruta,payloadParam.solicitante.flagFuncionario,cpf6e7Digito,payloadParam.solicitante.flagCCRot,payloadParam.solicitante.mediaSaldoTotal,result:segmentacaoSubgrupo,expected:segmentacaoSubgrupo,result:alavancagem,expected:alavancagem,result:limiteTeto,expected:limiteTeto,result:limitePiso,expected:limitePiso,result:limiteFixo,expected:limiteFixo,result:aprovadoBAUAux,expected:aprovadoBAUAux,result:aprovadoSmallLimitsAux,expected:aprovadoSmallLimitsAux
6923,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6924,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6925,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6926,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6927,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6928,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6929,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6930,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6931,,,R3,P4.3 - Alta Renda Inativo,b. 4k - 10k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6932,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,0,1,40000,,AR_I_03,,0.3,,10000.0,,4000.0,,0,,1,,0
6933,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,09,1,40000,,AR_I_03,,0.3,,10000.0,,4000.0,,0,,1,,0
6934,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,10,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6935,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,14,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6936,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,19,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6937,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,20,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6938,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,43,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6939,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,44,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6940,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,45,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6941,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,46,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6942,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,88,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6943,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,89,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6944,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,90,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6945,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,91,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6946,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,0,99,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6947,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6948,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6949,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6950,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6951,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6952,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6953,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6954,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6955,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6956,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6957,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6958,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6959,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6960,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6961,,,R3,P4.3 - Alta Renda Inativo,c. 10k - 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6962,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,0,1,40000,,AR_I_03,,0.3,,10000.0,,4000.0,,0,,1,,0
6963,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,09,1,40000,,AR_I_03,,0.3,,10000.0,,4000.0,,0,,1,,0
6964,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,10,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6965,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,14,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6966,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,19,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6967,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,20,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6968,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,43,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6969,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,44,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6970,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,45,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6971,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,46,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6972,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,88,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6973,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,89,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6974,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,90,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6975,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,91,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6976,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,0,99,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6977,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6978,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6979,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6980,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6981,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6982,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6983,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6984,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6985,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6986,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6987,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6988,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6989,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6990,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6991,,,R3,P4.3 - Alta Renda Inativo,d. >= 15k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
6992,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,0,1,40000,,AR_I_03,,0.3,,10000.0,,4000.0,,0,,1,,0
6993,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,09,1,40000,,AR_I_03,,0.3,,10000.0,,4000.0,,0,,1,,0
6994,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,10,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6995,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,14,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6996,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,19,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6997,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,20,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6998,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,43,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
6999,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,44,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7000,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,45,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7001,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,46,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7002,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,88,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7003,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,89,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7004,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,90,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7005,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,91,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7006,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,0,99,1,40000,,AR_I_03,,0.2,,10000.0,,4000.0,,0,,1,,0
7007,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7008,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7009,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7010,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7011,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7012,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7013,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7014,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7015,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7016,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7017,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7018,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7019,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7020,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7021,,,R3,P4.3 - Alta Renda Inativo,z. Verificar,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7022,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,0,1,40000,,VP_P2_03,,0.3,,2000.0,,300.0,,0,,1,,0
7023,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,09,1,40000,,VP_P2_03,,0.3,,2000.0,,300.0,,0,,1,,0
7024,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,10,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7025,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,14,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7026,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,19,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7027,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,20,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7028,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,43,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7029,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,44,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7030,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,45,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7031,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,46,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7032,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,88,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7033,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,89,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7034,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,90,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7035,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,91,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7036,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,0,99,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7037,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7038,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7039,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7040,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7041,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7042,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7043,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7044,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7045,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7046,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7047,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7048,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7049,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7050,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7051,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. Sem renda,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7052,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,0,1,40000,,VP_P2_03,,0.3,,2000.0,,300.0,,0,,1,,0
7053,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,09,1,40000,,VP_P2_03,,0.3,,2000.0,,300.0,,0,,1,,0
7054,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,10,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7055,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,14,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7056,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,19,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7057,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,20,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7058,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,43,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7059,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,44,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7060,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,45,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7061,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,46,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7062,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,88,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7063,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,89,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7064,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,90,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7065,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,91,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7066,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,0,99,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7067,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7068,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7069,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7070,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7071,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7072,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,20,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7073,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,43,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7074,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,44,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7075,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,45,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7076,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,46,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7077,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,88,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7078,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,89,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7079,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,90,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7080,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,91,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7081,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,a. < 4k,1,99,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7082,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,0,1,40000,,VP_P2_03,,0.3,,2000.0,,300.0,,0,,1,,0
7083,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,09,1,40000,,VP_P2_03,,0.3,,2000.0,,300.0,,0,,1,,0
7084,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,10,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7085,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,14,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7086,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,19,1,40000,,VP_P2_03,,0.5,,2000.0,,300.0,,0,,1,,0
7087,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,20,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7088,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,43,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7089,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,44,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7090,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,45,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7091,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,46,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7092,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,88,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7093,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,89,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7094,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,90,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7095,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,91,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7096,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,0,99,1,40000,,VP_P2_03,,0.4,,2000.0,,300.0,,0,,1,,0
7097,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,1,0,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7098,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,1,09,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7099,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,1,10,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7100,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,1,14,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
7101,,,R3,P5.4 - Varejo+ Principalidade Renda < 4k,b. 4k - 10k,1,19,1,40000,,0,,0.0,,0.0,,0.0,,0,,0,,0
